,SPY,QQQ,IWM,EFA,EEM,AGG,LQD,TIP,GLD,VNQ
2015-09-04,0.4,0.013325049579447898,0.0,0.0,0.0,0.16025101540326453,0.09126575547391348,0.08612780250978412,0.24903037703359654,0.0
2015-09-11,3.941442407735488e-12,0.34373601826671174,3.7909920028484166e-13,3.7692939961441877e-13,4.1269052338358e-13,0.39999999999119373,0.04828196253103983,2.423624470817412e-13,0.20798201920529852,4.0362442988295397e-13
2015-09-18,0.1801065443338283,1.0905871438360975e-16,2.1107101193703802e-17,3.960997828669757e-17,1.4589399739590584e-16,4.178682598113851e-17,0.4,0.22353585791816866,0.19635759774800257,1.192446881200995e-16
2015-09-25,0.3212596080297824,0.06668375667861828,9.379350578212512e-14,9.164889858041258e-14,1.9236689423638285e-13,0.15573051378813843,1.5172106308223392e-13,0.39999999999859565,0.056326121504243105,9.260098395965894e-14
2015-10-02,0.1724068398550657,0.12406174819530875,0.0,0.0,0.0,0.0,0.3035314119496651,0.0,0.4,0.0
2015-10-09,2.006048923328458e-15,0.031085188757752732,0.0,0.0,0.0,0.25769918348278753,0.4,0.0,0.311215627759464,0.0
2015-10-16,0.1131671509312194,1.9461505666647507e-13,1.9026335140433064e-13,2.2454658168623807e-13,2.525688705643088e-13,0.0,0.3999999999994169,0.20282496660481744,0.28400788246472036,2.0109247785386467e-13
2015-10-23,2.156637435449042e-16,0.13131732156689352,0.0,4.3532479117876445e-16,0.0,0.1719659211305118,0.39999999999999863,3.9897491561119893e-16,0.2967167573025963,0.0
2015-10-30,1.1309368848737574e-13,3.3545410672355413e-14,4.367029129312006e-14,0.2846978476174708,2.4029831209088247e-14,0.3409789086469668,2.813697940557255e-14,0.353818831982153,0.020504411753146917,1.9972047749914747e-14
2015-11-06,0.20000000000002932,1.5684724503890875e-15,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0
2015-11-13,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.024656857102816225,0.17534314289613484,0.0
2015-11-20,0.0,0.2511316790952226,0.0,0.0,0.0,0.3488683209058511,0.0,0.4,0.0,0.0
2015-11-27,0.0,0.0,0.0,0.0,0.15223460133155015,0.26740717814933734,0.18035822051928144,0.4,0.0,0.0
2015-12-04,2.346531102824711e-15,3.3637225445214743e-15,2.9614548899603427e-15,0.2682093955953683,2.0375551093863735e-15,0.22033325137994622,0.004086516983908152,0.39999999999999514,0.10737083604076839,2.872851076396537e-15
